item_id,tier,sample,answer
moc32e314,T2,4,A
moc32e314,T2,5,B
moc32e314,T2,6,B
moc32e314,T2,7,B
moc32e314,T2,8,B
moc32e314,T2,9,A
moc32e314,T2,10,B
moc32e314,T2,11,B
moc32e314,T2,12,B
moc32e314,T2,13,B
moc32e314,T2,14,A
moc32e314,T2,15,B
moc1b8f24,T1,0,A
moc1b8f24,T1,1,A
moc1b8f24,T1,2,B
moc1b8f24,T1,3,B
moc1b8f24,T1,4,B
moc1b8f24,T1,5,A
moc1b8f24,T1,6,A
moc1b8f24,T1,7,A
moc1b8f24,T1,8,B
moc1b8f24,T1,9,B
moc1b8f24,T1,10,A
moc1b8f24,T1,11,A
moc1b8f24,T1,12,A
moc1b8f24,T1,13,A
moc1b8f24,T1,14,B
moc1b8f24,T1,15,A
moc3ef03c,T1,0,A
moc3ef03c,T1,1,B
moc3ef03c,T1,2,A
moc3ef03c,T1,3,B
moc3ef03c,T1,4,B
moc3ef03c,T1,5,B
moc3ef03c,T1,6,ABSTAIN
moc3ef03c,T1,7,A
moc3ef03c,T1,8,B
moc3ef03c,T1,9,A
moc3ef03c,T1,10,B
moc3ef03c,T1,11,A
moc3ef03c,T1,12,PARSE_FAIL
moc3ef03c,T1,13,A
moc3ef03c,T1,14,A
moc3ef03c,T1,15,B
mocea4ca9,T2,0,A
mocea4ca9,T2,1,A
mocea4ca9,T2,2,B
mocea4ca9,T2,3,A
mocea4ca9,T2,4,A
mocea4ca9,T2,5,A
mocea4ca9,T2,6,B
mocea4ca9,T2,7,B
mocea4ca9,T2,8,A
mocea4ca9,T2,9,A
mocea4ca9,T2,10,A
mocea4ca9,T2,11,B
mocea4ca9,T2,12,A
mocea4ca9,T2,13,B
mocea4ca9,T2,14,B
mocea4ca9,T2,15,A
mocbaaa7c,T3,0,B
mocbaaa7c,T3,1,A
mocbaaa7c,T3,2,B
mocbaaa7c,T3,3,A
mocbaaa7c,T3,4,A
mocbaaa7c,T3,5,A
mocbaaa7c,T3,6,A
mocbaaa7c,T3,7,B
mocbaaa7c,T3,8,A
mocbaaa7c,T3,9,A
mocbaaa7c,T3,10,A
mocbaaa7c,T3,11,B
mocbaaa7c,T3,12,B
mocbaaa7c,T3,13,B
mocbaaa7c,T3,14,A
mocbaaa7c,T3,15,B
mocdca24a,T2,0,B
mocdca24a,T2,1,B
mocdca24a,T2,2,B
mocdca24a,T2,3,B
mocdca24a,T2,4,B
mocdca24a,T2,5,A
mocdca24a,T2,6,B
mocdca24a,T2,7,B
mocdca24a,T2,8,A
mocdca24a,T2,9,B
mocdca24a,T2,10,B
mocdca24a,T2,11,B
mocdca24a,T2,12,A
mocdca24a,T2,13,A
mocdca24a,T2,14,B
mocdca24a,T2,15,A
moc41972f,T3,0,PARSE_FAIL
moc41972f,T3,1,B
moc41972f,T3,2,B
moc41972f,T3,3,A
moc41972f,T3,4,A
moc41972f,T3,5,B
moc41972f,T3,6,B
moc41972f,T3,7,B
moc41972f,T3,8,B
moc41972f,T3,9,B
moc41972f,T3,10,B
moc41972f,T3,11,B
moc41972f,T3,12,B
moc41972f,T3,13,A
moc41972f,T3,14,B
moc41972f,T3,15,A
mocb9bb77,T2,0,B
mocb9bb77,T2,1,B
mocb9bb77,T2,2,B
mocb9bb77,T2,3,B
mocb9bb77,T2,4,B
mocb9bb77,T2,5,A
mocb9bb77,T2,6,B
mocb9bb77,T2,7,B
mocb9bb77,T2,8,B
mocb9bb77,T2,9,B
mocb9bb77,T2,10,B
mocb9bb77,T2,11,B
mocb9bb77,T2,12,B
mocb9bb77,T2,13,B
mocb9bb77,T2,14,B
mocb9bb77,T2,15,B
moccb8279,T3,0,A
moccb8279,T3,1,A
moccb8279,T3,2,B
moccb8279,T3,3,A
moccb8279,T3,4,B
moccb8279,T3,5,A
moccb8279,T3,6,B
moccb8279,T3,7,A
moccb8279,T3,8,B
moccb8279,T3,9,B
moccb8279,T3,10,B
moccb8279,T3,11,A
moccb8279,T3,12,A
moccb8279,T3,13,B
moccb8279,T3,14,A
moccb8279,T3,15,B
moceb9805,T2,0,B
moceb9805,T2,1,B
moceb9805,T2,2,B
moceb9805,T2,3,B
moceb9805,T2,4,A
moceb9805,T2,5,B
moceb9805,T2,6,B
moceb9805,T2,7,B
moceb9805,T2,8,B
moceb9805,T2,9,B
moceb9805,T2,10,A
moceb9805,T2,11,B
moceb9805,T2,12,A
moceb9805,T2,13,B
moceb9805,T2,14,A
moceb9805,T2,15,A
mocf162a8,T3,0,A
mocf162a8,T3,1,B
mocf162a8,T3,2,B
mocf162a8,T3,3,A
mocf162a8,T3,4,B
mocf162a8,T3,5,A
mocf162a8,T3,6,A
mocf162a8,T3,7,B
mocf162a8,T3,8,A
mocf162a8,T3,9,B
mocf162a8,T3,10,A
mocf162a8,T3,11,B
mocf162a8,T3,12,B
mocf162a8,T3,13,B
mocf162a8,T3,14,B
mocf162a8,T3,15,B
moc4cab64,T3,0,B
moc4cab64,T3,1,A
moc4cab64,T3,2,B
moc4cab64,T3,3,B
moc4cab64,T3,4,B
moc4cab64,T3,5,A
moc4cab64,T3,6,A
moc4cab64,T3,7,B
moc4cab64,T3,8,B
moc4cab64,T3,9,PARSE_FAIL
moc4cab64,T3,10,B
moc4cab64,T3,11,B
moc4cab64,T3,12,B
moc4cab64,T3,13,A
moc4cab64,T3,14,A
moc4cab64,T3,15,B
moc72879d,T3,0,A
moc72879d,T3,1,B
moc72879d,T3,2,A
moc72879d,T3,3,B
moc72879d,T3,4,A
moc72879d,T3,5,B
moc72879d,T3,6,A
moc72879d,T3,7,B
moc72879d,T3,8,B
moc72879d,T3,9,B
moc72879d,T3,10,B
moc72879d,T3,11,A
moc72879d,T3,12,A
moc72879d,T3,13,B
moc72879d,T3,14,A
moc72879d,T3,15,B
moc3d9ceb,T2,0,A
moc3d9ceb,T2,1,A
moc3d9ceb,T2,2,A
moc3d9ceb,T2,3,A
moc3d9ceb,T2,4,B
moc3d9ceb,T2,5,B
moc3d9ceb,T2,6,B
moc3d9ceb,T2,7,A
moc3d9ceb,T2,8,B
moc3d9ceb,T2,9,B
moc3d9ceb,T2,10,B
moc3d9ceb,T2,11,B
moc3d9ceb,T2,12,A
moc3d9ceb,T2,13,B
moc3d9ceb,T2,14,B
moc3d9ceb,T2,15,A
moc07a014,T1,0,A
moc07a014,T1,1,B
moc07a014,T1,2,A
moc07a014,T1,3,B
moc07a014,T1,4,B
moc07a014,T1,5,A
moc07a014,T1,6,B
moc07a014,T1,7,B
moc07a014,T1,8,A
moc07a014,T1,9,B
moc07a014,T1,10,A
moc07a014,T1,11,A
moc07a014,T1,12,A
moc07a014,T1,13,A
moc07a014,T1,14,B
moc07a014,T1,15,B
mocc14c85,T2,0,A
mocc14c85,T2,1,A
mocc14c85,T2,2,A
mocc14c85,T2,3,B
mocc14c85,T2,4,A
mocc14c85,T2,5,A
mocc14c85,T2,6,A
mocc14c85,T2,7,A
mocc14c85,T2,8,A
mocc14c85,T2,9,B
mocc14c85,T2,10,A
mocc14c85,T2,11,A
mocc14c85,T2,12,A
mocc14c85,T2,13,B
mocc14c85,T2,14,A
mocc14c85,T2,15,A
moc62160d,T3,0,B
moc62160d,T3,1,B
moc62160d,T3,2,B
moc62160d,T3,3,B
moc62160d,T3,4,B
moc62160d,T3,5,B
moc62160d,T3,6,A
moc62160d,T3,7,B
moc62160d,T3,8,B
moc62160d,T3,9,B
moc62160d,T3,10,B
moc62160d,T3,11,B
moc62160d,T3,12,A
moc62160d,T3,13,B
moc62160d,T3,14,B
moc62160d,T3,15,B
moc199d04,T2,0,A
moc199d04,T2,1,A
moc199d04,T2,2,A
moc199d04,T2,3,A
moc199d04,T2,4,B
moc199d04,T2,5,A
moc199d04,T2,6,A
moc199d04,T2,7,B
moc199d04,T2,8,A
moc199d04,T2,9,A
moc199d04,T2,10,A
moc199d04,T2,11,A
moc199d04,T2,12,B
moc199d04,T2,13,ABSTAIN
moc199d04,T2,14,A
moc199d04,T2,15,A
moc455811,T2,0,B
moc455811,T2,1,A
moc455811,T2,2,A
moc455811,T2,3,B
moc455811,T2,4,B
moc455811,T2,5,B
moc455811,T2,6,A
moc455811,T2,7,A
moc455811,T2,8,B
moc455811,T2,9,A
moc455811,T2,10,A
moc455811,T2,11,A
moc455811,T2,12,A
moc455811,T2,13,B
moc455811,T2,14,B
moc455811,T2,15,A
moc6d72eb,T3,0,A
moc6d72eb,T3,1,B
moc6d72eb,T3,2,A
moc6d72eb,T3,3,B
moc6d72eb,T3,4,B
moc6d72eb,T3,5,B
moc6d72eb,T3,6,B
moc6d72eb,T3,7,B
moc6d72eb,T3,8,A
moc6d72eb,T3,9,B
moc6d72eb,T3,10,B
moc6d72eb,T3,11,B
moc6d72eb,T3,12,B
moc6d72eb,T3,13,A
moc6d72eb,T3,14,B
moc6d72eb,T3,15,A
moc01076e,T3,0,B
moc01076e,T3,1,B
moc01076e,T3,2,A
moc01076e,T3,3,B
moc01076e,T3,4,PARSE_FAIL
moc01076e,T3,5,B
moc01076e,T3,6,A
moc01076e,T3,7,B
moc01076e,T3,8,B
moc01076e,T3,9,B
moc01076e,T3,10,B
moc01076e,T3,11,A
moc01076e,T3,12,B
moc01076e,T3,13,B
moc01076e,T3,14,A
moc01076e,T3,15,B
moc0afc5a,T3,0,A
moc0afc5a,T3,1,A
moc0afc5a,T3,2,A
moc0afc5a,T3,3,A
moc0afc5a,T3,4,B
moc0afc5a,T3,5,A
moc0afc5a,T3,6,A
moc0afc5a,T3,7,A
moc0afc5a,T3,8,A
moc0afc5a,T3,9,A
moc0afc5a,T3,10,A
moc0afc5a,T3,11,A
moc0afc5a,T3,12,A
moc0afc5a,T3,13,A
moc0afc5a,T3,14,A
moc0afc5a,T3,15,B
mocb80dbd,T2,0,A
mocb80dbd,T2,1,A
mocb80dbd,T2,2,A
mocb80dbd,T2,3,A
mocb80dbd,T2,4,A
mocb80dbd,T2,5,A
mocb80dbd,T2,6,A
mocb80dbd,T2,7,A
mocb80dbd,T2,8,A
mocb80dbd,T2,9,A
mocb80dbd,T2,10,A
mocb80dbd,T2,11,A
mocb80dbd,T2,12,A
mocb80dbd,T2,13,A
mocb80dbd,T2,14,A
mocb80dbd,T2,15,A
moc5ef0ed,T3,0,A
moc5ef0ed,T3,1,A
moc5ef0ed,T3,2,A
moc5ef0ed,T3,3,A
moc5ef0ed,T3,4,B
moc5ef0ed,T3,5,A
moc5ef0ed,T3,6,A
moc5ef0ed,T3,7,B
moc5ef0ed,T3,8,A
moc5ef0ed,T3,9,B
moc5ef0ed,T3,10,A
moc5ef0ed,T3,11,A
moc5ef0ed,T3,12,A
moc5ef0ed,T3,13,B
moc5ef0ed,T3,14,B
moc5ef0ed,T3,15,B
mocef7a14,T2,0,B
mocef7a14,T2,1,A
mocef7a14,T2,2,B
mocef7a14,T2,3,B
mocef7a14,T2,4,B
mocef7a14,T2,5,B
mocef7a14,T2,6,B
mocef7a14,T2,7,A
mocef7a14,T2,8,PARSE_FAIL
mocef7a14,T2,9,A
mocef7a14,T2,10,B
mocef7a14,T2,11,A
mocef7a14,T2,12,A
mocef7a14,T2,13,A
mocef7a14,T2,14,A
mocef7a14,T2,15,A
moc39d981,T1,0,B
moc39d981,T1,1,A
moc39d981,T1,2,A
moc39d981,T1,3,B
moc39d981,T1,4,A
moc39d981,T1,5,A
moc39d981,T1,6,B
moc39d981,T1,7,B
moc39d981,T1,8,B
moc39d981,T1,9,B
moc39d981,T1,10,B
moc39d981,T1,11,A
moc39d981,T1,12,A
moc39d981,T1,13,A
moc39d981,T1,14,A
moc39d981,T1,15,B
moc33a59f,T2,0,A
moc33a59f,T2,1,B
moc33a59f,T2,2,B
moc33a59f,T2,3,B
moc33a59f,T2,4,B
moc33a59f,T2,5,B
moc33a59f,T2,6,A
moc33a59f,T2,7,A
moc33a59f,T2,8,A
moc33a59f,T2,9,B
moc33a59f,T2,10,B
moc33a59f,T2,11,B
moc33a59f,T2,12,PARSE_FAIL
moc33a59f,T2,13,A
moc33a59f,T2,14,B
moc33a59f,T2,15,B
moc908f62,T3,0,B
moc908f62,T3,1,ABSTAIN
moc908f62,T3,2,A
moc908f62,T3,3,B
moc908f62,T3,4,A
moc908f62,T3,5,B
moc908f62,T3,6,A
moc908f62,T3,7,B
moc908f62,T3,8,B
moc908f62,T3,9,A
moc908f62,T3,10,A
moc908f62,T3,11,A
moc908f62,T3,12,B
moc908f62,T3,13,A
moc908f62,T3,14,B
moc908f62,T3,15,B
moc05e7b7,T2,0,A
moc05e7b7,T2,1,A
moc05e7b7,T2,2,A
moc05e7b7,T2,3,A
moc05e7b7,T2,4,A
moc05e7b7,T2,5,A
moc05e7b7,T2,6,A
moc05e7b7,T2,7,A
moc05e7b7,T2,8,A
moc05e7b7,T2,9,A
moc05e7b7,T2,10,A
moc05e7b7,T2,11,A
moc05e7b7,T2,12,A
moc05e7b7,T2,13,A
moc05e7b7,T2,14,A
moc05e7b7,T2,15,B
mocc86d8e,T3,0,A
mocc86d8e,T3,1,B
mocc86d8e,T3,2,B
mocc86d8e,T3,3,A
mocc86d8e,T3,4,A
mocc86d8e,T3,5,A
mocc86d8e,T3,6,B
mocc86d8e,T3,7,B
mocc86d8e,T3,8,A
mocc86d8e,T3,9,A
mocc86d8e,T3,10,B
mocc86d8e,T3,11,A
mocc86d8e,T3,12,A
mocc86d8e,T3,13,B
mocc86d8e,T3,14,A
mocc86d8e,T3,15,B
moca1d92b,T2,0,A
moca1d92b,T2,1,B
moca1d92b,T2,2,A
moca1d92b,T2,3,B
moca1d92b,T2,4,A
moca1d92b,T2,5,A
moca1d92b,T2,6,A
moca1d92b,T2,7,A
moca1d92b,T2,8,A
moca1d92b,T2,9,A
moca1d92b,T2,10,B
moca1d92b,T2,11,A
moca1d92b,T2,12,B
moca1d92b,T2,13,B
moca1d92b,T2,14,A
moca1d92b,T2,15,A
moc34cd05,T3,0,A
moc34cd05,T3,1,A
moc34cd05,T3,2,B
moc34cd05,T3,3,A
moc34cd05,T3,4,A
moc34cd05,T3,5,A
moc34cd05,T3,6,A
moc34cd05,T3,7,A
moc34cd05,T3,8,A
moc34cd05,T3,9,A
moc34cd05,T3,10,B
moc34cd05,T3,11,A
moc34cd05,T3,12,A
moc34cd05,T3,13,B
moc34cd05,T3,14,B
moc34cd05,T3,15,B
moc587292,T3,0,A
moc587292,T3,1,B
moc587292,T3,2,A
moc587292,T3,3,B
moc587292,T3,4,A
moc587292,T3,5,B
moc587292,T3,6,A
moc587292,T3,7,B
moc587292,T3,8,A
moc587292,T3,9,B
moc587292,T3,10,A
moc587292,T3,11,B
moc587292,T3,12,B
moc587292,T3,13,B
moc587292,T3,14,A
moc587292,T3,15,B
moc852eed,T3,0,B
moc852eed,T3,1,A
moc852eed,T3,2,A
moc852eed,T3,3,A
moc852eed,T3,4,A
moc852eed,T3,5,A
moc852eed,T3,6,A
moc852eed,T3,7,B
moc852eed,T3,8,A
moc852eed,T3,9,B
moc852eed,T3,10,A
moc852eed,T3,11,A
moc852eed,T3,12,A
moc852eed,T3,13,A
moc852eed,T3,14,A
moc852eed,T3,15,A
moc347dc5,T2,0,A
moc347dc5,T2,1,B
moc347dc5,T2,2,B
moc347dc5,T2,3,B
moc347dc5,T2,4,A
moc347dc5,T2,5,B
moc347dc5,T2,6,A
moc347dc5,T2,7,B
moc347dc5,T2,8,B
moc347dc5,T2,9,B
moc347dc5,T2,10,B
moc347dc5,T2,11,A
moc347dc5,T2,12,A
moc347dc5,T2,13,B
moc347dc5,T2,14,A
moc347dc5,T2,15,A
moc5682a9,T2,0,B
moc5682a9,T2,1,A
moc5682a9,T2,2,A
moc5682a9,T2,3,B
moc5682a9,T2,4,B
moc5682a9,T2,5,B
moc5682a9,T2,6,B
moc5682a9,T2,7,B
moc5682a9,T2,8,B
moc5682a9,T2,9,B
moc5682a9,T2,10,A
moc5682a9,T2,11,B
moc5682a9,T2,12,B
moc5682a9,T2,13,B
moc5682a9,T2,14,B
moc5682a9,T2,15,A
mocf7c304,T2,0,A
mocf7c304,T2,1,A
mocf7c304,T2,2,A
mocf7c304,T2,3,B
mocf7c304,T2,4,A
mocf7c304,T2,5,B
mocf7c304,T2,6,B
mocf7c304,T2,7,B
mocf7c304,T2,8,A
mocf7c304,T2,9,B
mocf7c304,T2,10,A
mocf7c304,T2,11,B
mocf7c304,T2,12,B
mocf7c304,T2,13,PARSE_FAIL
mocf7c304,T2,14,B
mocf7c304,T2,15,B
mocdc5c2a,T3,0,A
mocdc5c2a,T3,1,PARSE_FAIL
mocdc5c2a,T3,2,B
mocdc5c2a,T3,3,B
mocdc5c2a,T3,4,B
mocdc5c2a,T3,5,B
mocdc5c2a,T3,6,PARSE_FAIL
mocdc5c2a,T3,7,B
mocdc5c2a,T3,8,A
mocdc5c2a,T3,9,B
mocdc5c2a,T3,10,A
mocdc5c2a,T3,11,A
mocdc5c2a,T3,12,B
mocdc5c2a,T3,13,B
mocdc5c2a,T3,14,B
mocdc5c2a,T3,15,B
mocc19c93,T2,0,A
mocc19c93,T2,1,B
mocc19c93,T2,2,A
mocc19c93,T2,3,A
mocc19c93,T2,4,A
mocc19c93,T2,5,A
mocc19c93,T2,6,A
mocc19c93,T2,7,A
mocc19c93,T2,8,A
mocc19c93,T2,9,A
mocc19c93,T2,10,A
mocc19c93,T2,11,B
mocc19c93,T2,12,A
mocc19c93,T2,13,A
mocc19c93,T2,14,A
mocc19c93,T2,15,A
moc788b73,T2,0,B
moc788b73,T2,1,B
moc788b73,T2,2,B
moc788b73,T2,3,B
moc788b73,T2,4,B
moc788b73,T2,5,B
moc788b73,T2,6,B
moc788b73,T2,7,B
moc788b73,T2,8,A
moc788b73,T2,9,A
moc788b73,T2,10,B
moc788b73,T2,11,B
moc788b73,T2,12,B
moc788b73,T2,13,B
moc788b73,T2,14,B
moc788b73,T2,15,A
moc11c684,T3,0,A
moc11c684,T3,1,B
moc11c684,T3,2,A
moc11c684,T3,3,A
moc11c684,T3,4,A
moc11c684,T3,5,B
moc11c684,T3,6,B
moc11c684,T3,7,B
moc11c684,T3,8,A
moc11c684,T3,9,B
moc11c684,T3,10,B
moc11c684,T3,11,A
moc11c684,T3,12,A
moc11c684,T3,13,B
moc11c684,T3,14,A
moc11c684,T3,15,B
moc357a28,T2,0,B
moc357a28,T2,1,A
moc357a28,T2,2,A
moc357a28,T2,3,B
moc357a28,T2,4,A
moc357a28,T2,5,B
moc357a28,T2,6,B
moc357a28,T2,7,A
moc357a28,T2,8,B
moc357a28,T2,9,B
moc357a28,T2,10,B
moc357a28,T2,11,B
moc357a28,T2,12,A
moc357a28,T2,13,B
moc357a28,T2,14,B
moc357a28,T2,15,B
mocf4f542,T3,0,B
mocf4f542,T3,1,A
mocf4f542,T3,2,B
mocf4f542,T3,3,B
mocf4f542,T3,4,B
mocf4f542,T3,5,A
mocf4f542,T3,6,B
mocf4f542,T3,7,A
mocf4f542,T3,8,B
mocf4f542,T3,9,B
mocf4f542,T3,10,A
mocf4f542,T3,11,B
mocf4f542,T3,12,A
mocf4f542,T3,13,B
mocf4f542,T3,14,A
mocf4f542,T3,15,B
moc591d7c,T2,0,B
moc591d7c,T2,1,B
moc591d7c,T2,2,B
moc591d7c,T2,3,B
moc591d7c,T2,4,B
moc591d7c,T2,5,B
moc591d7c,T2,6,REFUSAL
moc591d7c,T2,7,B
moc591d7c,T2,8,A
moc591d7c,T2,9,B
moc591d7c,T2,10,B
moc591d7c,T2,11,B
moc591d7c,T2,12,B
moc591d7c,T2,13,B
moc591d7c,T2,14,B
moc591d7c,T2,15,B
moc2496e9,T3,0,B
moc2496e9,T3,1,B
moc2496e9,T3,2,B
moc2496e9,T3,3,A
moc2496e9,T3,4,B
moc2496e9,T3,5,A
moc2496e9,T3,6,A
moc2496e9,T3,7,B
moc2496e9,T3,8,B
moc2496e9,T3,9,B
moc2496e9,T3,10,A
moc2496e9,T3,11,A
moc2496e9,T3,12,A
moc2496e9,T3,13,B
moc2496e9,T3,14,B
moc2496e9,T3,15,B
moc227a6f,T3,0,B
moc227a6f,T3,1,A
moc227a6f,T3,2,A
moc227a6f,T3,3,A
moc227a6f,T3,4,A
moc227a6f,T3,5,A
moc227a6f,T3,6,B
moc227a6f,T3,7,A
moc227a6f,T3,8,B
moc227a6f,T3,9,A
moc227a6f,T3,10,B
moc227a6f,T3,11,A
moc227a6f,T3,12,A
moc227a6f,T3,13,A
moc227a6f,T3,14,A
moc227a6f,T3,15,A
moc6adac0,T3,0,A
moc6adac0,T3,1,B
moc6adac0,T3,2,A
moc6adac0,T3,3,A
moc6adac0,T3,4,A
moc6adac0,T3,5,A
moc6adac0,T3,6,B
moc6adac0,T3,7,B
moc6adac0,T3,8,A
moc6adac0,T3,9,A
moc6adac0,T3,10,A
moc6adac0,T3,11,A
moc6adac0,T3,12,A
moc6adac0,T3,13,A
moc6adac0,T3,14,A
moc6adac0,T3,15,A
mocc52aaa,T2,0,A
mocc52aaa,T2,1,B
mocc52aaa,T2,2,B
mocc52aaa,T2,3,A
mocc52aaa,T2,4,B
mocc52aaa,T2,5,A
mocc52aaa,T2,6,B
mocc52aaa,T2,7,B
mocc52aaa,T2,8,B
mocc52aaa,T2,9,B
mocc52aaa,T2,10,B
mocc52aaa,T2,11,A
mocc52aaa,T2,12,B
mocc52aaa,T2,13,A
mocc52aaa,T2,14,B
mocc52aaa,T2,15,A
moce9d072,T3,0,B
moce9d072,T3,1,B
moce9d072,T3,2,B
moce9d072,T3,3,B
moce9d072,T3,4,B
moce9d072,T3,5,B
moce9d072,T3,6,B
moce9d072,T3,7,B
moce9d072,T3,8,A
moce9d072,T3,9,B
moce9d072,T3,10,B
moce9d072,T3,11,B
moce9d072,T3,12,A
moce9d072,T3,13,B
moce9d072,T3,14,B
moce9d072,T3,15,B
moc0cf8af,T2,0,A
moc0cf8af,T2,1,A
moc0cf8af,T2,2,A
moc0cf8af,T2,3,A
moc0cf8af,T2,4,A
moc0cf8af,T2,5,A
moc0cf8af,T2,6,A
moc0cf8af,T2,7,A
moc0cf8af,T2,8,A
moc0cf8af,T2,9,A
moc0cf8af,T2,10,B
moc0cf8af,T2,11,A
moc0cf8af,T2,12,B
moc0cf8af,T2,13,B
moc0cf8af,T2,14,B
moc0cf8af,T2,15,A
moc81d2bd,T2,0,B
moc81d2bd,T2,1,A
moc81d2bd,T2,2,A
moc81d2bd,T2,3,B
moc81d2bd,T2,4,A
moc81d2bd,T2,5,A
moc81d2bd,T2,6,B
moc81d2bd,T2,7,A
moc81d2bd,T2,8,B
moc81d2bd,T2,9,A
moc81d2bd,T2,10,A
moc81d2bd,T2,11,A
moc81d2bd,T2,12,A
moc81d2bd,T2,13,A
moc81d2bd,T2,14,B
moc81d2bd,T2,15,A
moc684488,T3,0,A
moc684488,T3,1,A
moc684488,T3,2,B
moc684488,T3,3,A
moc684488,T3,4,A
moc684488,T3,5,A
moc684488,T3,6,A
moc684488,T3,7,A
moc684488,T3,8,A
moc684488,T3,9,A
moc684488,T3,10,B
moc684488,T3,11,A
moc684488,T3,12,A
moc684488,T3,13,B
moc684488,T3,14,B
moc684488,T3,15,A
moc627e44,T2,0,A
moc627e44,T2,1,A
moc627e44,T2,2,B
moc627e44,T2,3,A
moc627e44,T2,4,A
moc627e44,T2,5,A
moc627e44,T2,6,B
moc627e44,T2,7,A
moc627e44,T2,8,A
moc627e44,T2,9,B
moc627e44,T2,10,B
moc627e44,T2,11,A
moc627e44,T2,12,A
moc627e44,T2,13,B
moc627e44,T2,14,A
moc627e44,T2,15,A
moc0cead8,T2,0,A
moc0cead8,T2,1,B
moc0cead8,T2,2,A
moc0cead8,T2,3,B
moc0cead8,T2,4,B
moc0cead8,T2,5,A
moc0cead8,T2,6,B
moc0cead8,T2,7,A
moc0cead8,T2,8,B
moc0cead8,T2,9,B
moc0cead8,T2,10,B
moc0cead8,T2,11,A
moc0cead8,T2,12,B
moc0cead8,T2,13,A
moc0cead8,T2,14,B
moc0cead8,T2,15,A
mocf95951,T3,0,B
mocf95951,T3,1,B
mocf95951,T3,2,B
mocf95951,T3,3,A
mocf95951,T3,4,B
mocf95951,T3,5,A
mocf95951,T3,6,A
mocf95951,T3,7,B
mocf95951,T3,8,B
mocf95951,T3,9,A
mocf95951,T3,10,B
mocf95951,T3,11,B
mocf95951,T3,12,B
mocf95951,T3,13,A
mocf95951,T3,14,A
mocf95951,T3,15,B
moc31b2f9,T1,0,PARSE_FAIL
moc31b2f9,T1,1,A
moc31b2f9,T1,2,A
moc31b2f9,T1,3,A
moc31b2f9,T1,4,PARSE_FAIL
moc31b2f9,T1,5,A
moc31b2f9,T1,6,A
moc31b2f9,T1,7,A
moc31b2f9,T1,8,A
moc31b2f9,T1,9,A
moc31b2f9,T1,10,A
moc31b2f9,T1,11,A
moc31b2f9,T1,12,PARSE_FAIL
moc31b2f9,T1,13,A
moc31b2f9,T1,14,A
moc31b2f9,T1,15,A
mocf58c26,T2,0,B
mocf58c26,T2,1,B
mocf58c26,T2,2,B
mocf58c26,T2,3,A
mocf58c26,T2,4,B
mocf58c26,T2,5,A
mocf58c26,T2,6,B
mocf58c26,T2,7,A
mocf58c26,T2,8,A
mocf58c26,T2,9,A
mocf58c26,T2,10,A
mocf58c26,T2,11,B
mocf58c26,T2,12,A
mocf58c26,T2,13,PARSE_FAIL
mocf58c26,T2,14,A
mocf58c26,T2,15,B
moc7ef139,T3,0,A
moc7ef139,T3,1,A
moc7ef139,T3,2,A
moc7ef139,T3,3,A
moc7ef139,T3,4,A
moc7ef139,T3,5,A
moc7ef139,T3,6,A
moc7ef139,T3,7,A
moc7ef139,T3,8,A
moc7ef139,T3,9,A
moc7ef139,T3,10,A
moc7ef139,T3,11,A
moc7ef139,T3,12,A
moc7ef139,T3,13,PARSE_FAIL
moc7ef139,T3,14,A
moc7ef139,T3,15,A
moc9cdf74,T2,0,B
moc9cdf74,T2,1,PARSE_FAIL
moc9cdf74,T2,2,A
moc9cdf74,T2,3,B
moc9cdf74,T2,4,A
moc9cdf74,T2,5,PARSE_FAIL
moc9cdf74,T2,6,A
moc9cdf74,T2,7,B
moc9cdf74,T2,8,PARSE_FAIL
moc9cdf74,T2,9,A
moc9cdf74,T2,10,A
moc9cdf74,T2,11,A
moc9cdf74,T2,12,A
moc9cdf74,T2,13,A
moc9cdf74,T2,14,A
moc9cdf74,T2,15,A
moc9dc02c,T2,0,A
moc9dc02c,T2,1,A
moc9dc02c,T2,2,A
moc9dc02c,T2,3,A
moc9dc02c,T2,4,A
moc9dc02c,T2,5,PARSE_FAIL
moc9dc02c,T2,6,A
moc9dc02c,T2,7,A
moc9dc02c,T2,8,A
moc9dc02c,T2,9,A
moc9dc02c,T2,10,A
moc9dc02c,T2,11,A
moc9dc02c,T2,12,A
moc9dc02c,T2,13,B
moc9dc02c,T2,14,B
moc9dc02c,T2,15,A
mocd57c8c,T2,0,B
mocd57c8c,T2,1,A
mocd57c8c,T2,2,A
mocd57c8c,T2,3,A
mocd57c8c,T2,4,A
mocd57c8c,T2,5,A
mocd57c8c,T2,6,A
mocd57c8c,T2,7,A
mocd57c8c,T2,8,A
mocd57c8c,T2,9,A
mocd57c8c,T2,10,PARSE_FAIL
mocd57c8c,T2,11,A
mocd57c8c,T2,12,A
mocd57c8c,T2,13,A
mocd57c8c,T2,14,PARSE_FAIL
mocd57c8c,T2,15,A
moc64138e,T3,0,A
moc64138e,T3,1,PARSE_FAIL
moc64138e,T3,2,A
moc64138e,T3,3,A
moc64138e,T3,4,A
moc64138e,T3,5,PARSE_FAIL
moc64138e,T3,6,A
moc64138e,T3,7,PARSE_FAIL
moc64138e,T3,8,A
moc64138e,T3,9,PARSE_FAIL
moc64138e,T3,10,PARSE_FAIL
